,date,open,high,low,close,volume,money
2998,2017-08-16,498.0,498.8,493.0,496.49,1858722.0,921412991.0
2999,2017-08-17,497.6,497.6,489.8,492.69,2584673.0,1272341257.0
3000,2017-08-18,492.8,494.44,488.0,489.65,2385775.0,1169732673.0
3001,2017-08-21,488.0,494.4,486.94,489.73,2354662.0,1153168712.0
3002,2017-08-22,487.4,489.48,476.0,487.22,4245703.0,2051271355.0
3003,2017-08-23,485.45,494.63,484.32,494.01,2721499.0,1337347647.0
3004,2017-08-24,493.99,496.4,492.02,492.81,1815678.0,896861683.0
3005,2017-08-25,493.45,494.25,489.32,492.99,1729788.0,850598725.0
3006,2017-08-28,493.0,497.29,491.03,492.04,2902107.0,1432545548.0
3007,2017-08-29,493.02,494.88,488.01,489.44,2517662.0,1234431719.0
3008,2017-08-30,489.7,493.75,489.16,492.97,1850364.0,910133939.0
3009,2017-08-31,494.04,494.88,489.8,491.15,1873686.0,921659704.0
3010,2017-09-01,490.2,496.28,490.03,495.18,3145100.0,1554634575.0
3011,2017-09-04,495.18,496.66,491.27,492.42,1893162.0,932954810.0
3012,2017-09-05,492.88,493.99,489.5,489.99,2262215.0,1112006392.0
3013,2017-09-06,490.0,492.77,484.84,484.98,3300650.0,1608066103.0
3014,2017-09-07,485.31,486.9,480.06,481.27,3332016.0,1605408576.0
3015,2017-09-08,478.25,480.5,474.0,474.37,4117327.0,1962989430.0
3016,2017-09-11,471.09,482.22,469.98,478.32,4537440.0,2161657241.0
3017,2017-09-12,479.5,486.0,478.4,484.91,3434163.0,1661294228.0
3018,2017-09-13,485.0,492.2,481.38,491.63,3307570.0,1618956527.0
3019,2017-09-14,492.99,494.03,488.99,490.71,1939949.0,953145166.0
3020,2017-09-15,492.5,492.5,488.0,489.84,1603946.0,786562205.0
3021,2017-09-18,490.14,500.5,490.14,498.97,4220681.0,2101680376.0
3022,2017-09-19,500.3,502.5,496.01,496.95,2305481.0,1151152851.0
3023,2017-09-20,496.9,500.02,496.0,496.2,1731816.0,862024944.0
3024,2017-09-21,495.94,500.58,492.88,498.77,1940268.0,963615276.0
3025,2017-09-22,496.9,500.18,495.8,499.93,1634353.0,815718865.0
3026,2017-09-25,500.31,508.2,500.3,507.24,3269756.0,1649582919.0
3027,2017-09-26,506.69,510.0,503.6,509.29,2547049.0,1292872632.0
3028,2017-09-27,508.92,511.03,506.07,508.21,1667111.0,847627355.0
3029,2017-09-28,507.2,520.2,507.15,518.46,2596985.0,1340236075.0
3030,2017-09-29,516.0,525.88,515.5,517.64,2243622.0,1166403112.0
3031,2017-10-09,524.54,535.55,520.1,527.77,3489129.0,1844481600.0
3032,2017-10-10,527.05,540.49,527.01,540.06,3100644.0,1662690453.0
3033,2017-10-11,538.1,551.25,538.1,545.54,3340643.0,1824898708.0
3034,2017-10-12,545.0,547.5,540.18,544.09,1964622.0,1067464518.0
3035,2017-10-13,545.0,556.6,542.01,556.15,2785842.0,1534212916.0
3036,2017-10-16,559.99,566.66,555.87,560.69,2990901.0,1676809992.0
3037,2017-10-17,560.97,560.97,554.0,556.73,2097712.0,1168943280.0
3038,2017-10-18,554.2,562.59,554.2,560.72,1917865.0,1072237528.0
3039,2017-10-19,561.0,585.15,560.72,582.6,4065882.0,2338901855.0
3040,2017-10-20,581.0,581.0,571.76,574.33,3153433.0,1812957242.0
3041,2017-10-23,574.92,580.5,568.0,573.41,2377182.0,1362900409.0
3042,2017-10-24,572.0,573.8,563.61,567.33,3127428.0,1775645971.0
3043,2017-10-25,569.75,571.68,562.06,565.67,2507600.0,1418395221.0
3044,2017-10-26,605.0,613.0,591.91,605.09,11543497.0,6957625411.0
3045,2017-10-27,602.11,655.0,600.03,649.63,8438379.0,5284485766.0
3046,2017-10-30,643.05,644.0,621.0,622.08,8100786.0,5099041747.0
3047,2017-10-31,622.01,627.6,611.88,618.03,5187568.0,3206280600.0
3048,2017-11-01,620.88,631.54,619.22,623.01,4343525.0,2712016939.0
3049,2017-11-02,626.95,629.78,621.0,626.92,3424973.0,2144671943.0
3050,2017-11-03,628.65,643.44,628.65,639.17,4818897.0,3075651167.0
3051,2017-11-06,641.5,657.62,640.2,653.06,4851398.0,3153638704.0
3052,2017-11-07,650.58,657.15,638.18,642.07,5556485.0,3592238407.0
3053,2017-11-08,642.33,654.5,642.33,650.38,4395194.0,2855374070.0
3054,2017-11-09,648.0,654.15,644.61,650.07,3364113.0,2183815390.0
3055,2017-11-10,650.43,683.4,650.43,677.95,7407860.0,4967970730.0
3056,2017-11-13,680.0,692.78,675.8,687.88,4986984.0,3402794002.0
3057,2017-11-14,687.14,687.22,677.35,678.75,4636671.0,3159112664.0
3058,2017-11-15,678.75,689.99,674.0,688.08,4503633.0,3074244081.0
3059,2017-11-16,686.01,719.96,686.01,719.11,6071632.0,4299283186.0
3060,2017-11-17,696.0,709.0,677.77,690.25,12386124.0,8548747991.0
3061,2017-11-20,676.8,685.6,660.0,679.15,8830582.0,5954131851.0
3062,2017-11-21,669.0,688.8,662.02,677.25,9601651.0,6491134446.0
3063,2017-11-22,677.0,688.0,650.0,650.52,12849826.0,8528143403.0
3064,2017-11-23,642.0,646.0,630.22,633.73,10959913.0,6984097475.0
3065,2017-11-24,635.9,642.5,622.23,630.04,7654194.0,4835808966.0
3066,2017-11-27,634.0,636.33,613.01,621.29,6354846.0,3975262024.0
3067,2017-11-28,625.06,648.88,624.0,648.23,7029183.0,4491543613.0
3068,2017-11-29,649.94,651.97,634.01,638.12,4676372.0,3005733412.0
3069,2017-11-30,635.51,648.48,626.0,631.0,3801962.0,2419959854.0
3070,2017-12-01,638.01,638.99,620.13,622.35,4719274.0,2959772009.0
3071,2017-12-04,623.95,644.1,616.72,637.79,5426771.0,3436687377.0
3072,2017-12-05,634.0,647.4,630.13,632.96,4746576.0,3026076465.0
3073,2017-12-06,631.5,644.1,620.0,625.01,5817409.0,3657236582.0
3074,2017-12-07,624.95,624.99,615.26,616.69,5103262.0,3155212010.0
3075,2017-12-08,615.42,628.85,615.42,627.28,4550339.0,2842464437.0
3076,2017-12-11,631.0,651.95,631.0,650.99,7284917.0,4702239221.0
3077,2017-12-12,658.7,658.77,651.02,651.32,4788931.0,3138650306.0
3078,2017-12-13,654.99,670.0,650.72,668.21,4850248.0,3197982045.0
3079,2017-12-14,669.98,671.3,660.5,664.55,3196794.0,2126665894.0
3080,2017-12-15,664.0,667.95,650.78,653.79,3225595.0,2126579404.0
3081,2017-12-18,660.0,669.8,658.58,665.77,3916228.0,2599749872.0
3082,2017-12-19,663.0,672.44,661.0,667.09,4407221.0,2944470867.0
3083,2017-12-20,669.9,686.86,664.03,684.91,6360131.0,4321305755.0
3084,2017-12-21,683.0,687.42,675.5,681.74,4668038.0,3178595839.0
3085,2017-12-22,680.0,685.9,677.01,682.92,2831701.0,1930315469.0
3086,2017-12-25,686.0,696.3,683.72,688.12,3621428.0,2497653982.0
3087,2017-12-26,688.18,692.99,676.5,680.81,3186766.0,2174103282.0
3088,2017-12-27,684.86,684.86,662.5,664.18,3772205.0,2539720696.0
3089,2017-12-28,687.0,719.9,671.32,718.69,12414107.0,8656875718.0
3090,2017-12-29,718.0,726.5,691.6,697.49,7603887.0,5372514665.0
3091,2018-01-02,700.0,710.16,689.89,703.85,4961248.0,3482407646.0
3092,2018-01-03,701.5,721.4,699.74,715.86,5201941.0,3713523701.0
3093,2018-01-04,721.4,743.5,719.33,737.07,7220508.0,5309890210.0
3094,2018-01-05,741.0,746.03,728.22,738.36,3998907.0,2946493013.0
3095,2018-01-08,735.02,756.5,735.02,752.13,5220456.0,3899951720.0
3096,2018-01-09,752.21,783.0,752.21,782.52,6459195.0,5001164506.0
3097,2018-01-10,785.0,788.88,773.48,785.71,4771424.0,3731993154.0
3098,2018-01-11,787.0,788.0,772.0,774.81,5065607.0,3942075854.0
3099,2018-01-12,773.77,788.8,767.02,788.42,4598824.0,3577281776.0
3100,2018-01-15,793.46,799.06,779.02,785.37,5247313.0,4136645487.0
3101,2018-01-16,780.48,788.61,768.0,772.94,6542833.0,5084966063.0
3102,2018-01-17,770.0,774.0,738.51,747.93,9070954.0,6835580477.0
3103,2018-01-18,747.93,765.0,744.09,750.74,5897851.0,4443031234.0
3104,2018-01-19,752.9,758.9,739.02,750.18,5092556.0,3818021990.0
3105,2018-01-22,751.81,774.0,751.81,773.64,6712675.0,5129674653.0
3106,2018-01-23,777.81,780.0,768.6,773.78,4954918.0,3836387690.0
3107,2018-01-24,776.44,776.46,758.6,764.46,4329881.0,3311348774.0
3108,2018-01-25,761.0,776.0,751.0,769.16,5004072.0,3821875040.0
3109,2018-01-26,767.24,777.4,764.0,777.22,4397833.0,3389953777.0
3110,2018-01-29,778.76,779.67,735.0,736.32,7453551.0,5637041971.0
3111,2018-01-30,736.0,748.77,730.02,742.08,5191103.0,3852705098.0
3112,2018-01-31,739.0,771.71,739.0,764.54,6040241.0,4601994781.0
3113,2018-02-01,767.0,767.3,752.92,757.73,5058261.0,3846421613.0
3114,2018-02-02,752.22,753.23,725.0,740.4,7542082.0,5583742782.0
3115,2018-02-05,727.22,729.96,705.6,718.23,9899585.0,7104095616.0
3116,2018-02-06,703.0,722.6,703.0,708.86,8816871.0,6270888575.0
3117,2018-02-07,720.0,723.88,682.01,683.43,8828998.0,6231141116.0
3118,2018-02-08,682.2,718.0,682.2,700.99,8340943.0,5860233484.0
3119,2018-02-09,680.0,689.89,658.0,683.43,10557826.0,7160206330.0
3120,2018-02-12,691.0,705.5,685.2,697.48,6417955.0,4466343242.0
3121,2018-02-13,705.02,714.82,704.5,711.98,5338918.0,3793782378.0
3122,2018-02-14,720.0,720.0,712.22,718.45,3065260.0,2198728707.0
3123,2018-02-22,727.3,744.0,723.24,742.45,5076469.0,3717469267.0
3124,2018-02-23,747.0,756.56,737.0,742.48,3815877.0,2844936758.0
3125,2018-02-26,746.88,752.05,733.02,743.51,4365824.0,3243216345.0
3126,2018-02-27,749.0,756.0,737.22,737.98,4260154.0,3181778842.0
3127,2018-02-28,732.0,742.3,719.0,725.62,4833067.0,3522004686.0
3128,2018-03-01,728.0,746.85,723.77,741.97,4479465.0,3303604159.0
3129,2018-03-02,738.0,743.56,730.0,736.41,2599190.0,1912613830.0
3130,2018-03-05,738.18,742.0,717.03,720.11,3723470.0,2703926955.0
3131,2018-03-06,725.0,727.6,697.13,718.26,6457036.0,4581658583.0
3132,2018-03-07,715.0,724.0,708.99,710.04,3459594.0,2480929043.0
3133,2018-03-08,714.0,724.0,708.0,722.76,3534930.0,2540452000.0
3134,2018-03-09,727.55,732.57,723.5,728.2,3017100.0,2199081672.0
3135,2018-03-12,729.55,733.92,722.77,723.95,3988841.0,2900950557.0
3136,2018-03-13,723.0,726.6,710.0,710.35,3857709.0,2764426996.0
3137,2018-03-14,709.67,728.08,707.22,726.88,3735576.0,2683830110.0
3138,2018-03-15,728.02,747.0,728.02,746.47,5614879.0,4161645760.0
3139,2018-03-16,747.6,753.98,738.88,739.85,3585552.0,2676682524.0
3140,2018-03-19,743.97,753.99,739.0,753.48,3866658.0,2897348542.0
3141,2018-03-20,750.0,752.0,740.0,747.73,2887720.0,2154897794.0
3142,2018-03-21,750.11,753.11,740.0,742.0,2674271.0,1996584261.0
3143,2018-03-22,744.0,748.0,724.01,726.08,3748697.0,2748721669.0
3144,2018-03-23,701.0,723.49,700.08,711.06,5254677.0,3727044980.0
3145,2018-03-26,708.0,715.06,701.88,713.49,4625611.0,3276880070.0
3146,2018-03-27,723.0,725.88,704.0,714.74,4754844.0,3399900239.0
3147,2018-03-28,699.97,703.0,669.0,682.05,11353972.0,7786098263.0
3148,2018-03-29,682.2,697.85,658.41,689.1,7908196.0,5362890034.0
3149,2018-03-30,686.0,693.5,679.88,683.62,3654028.0,2502696336.0
3150,2018-04-02,680.0,691.0,674.11,680.06,3203908.0,2185060765.0
3151,2018-04-03,678.0,687.0,675.39,677.91,4023558.0,2737509485.0
3152,2018-04-04,682.0,700.43,680.38,694.01,5689131.0,3948712791.0
3153,2018-04-09,697.1,705.43,690.15,698.3,3083305.0,2149178951.0
3154,2018-04-10,704.8,708.5,698.46,708.02,3204325.0,2252069676.0
3155,2018-04-11,710.0,714.78,703.02,705.36,2572318.0,1822237882.0
3156,2018-04-12,704.0,706.88,692.22,694.2,3071361.0,2139139504.0
3157,2018-04-13,698.5,701.0,685.08,686.86,2754952.0,1904051062.0
3158,2018-04-16,680.58,686.85,677.0,681.38,3293967.0,2241463093.0
3159,2018-04-17,685.0,685.38,665.6,666.2,3517276.0,2377407817.0
3160,2018-04-18,671.0,671.0,645.0,655.64,6261660.0,4104175827.0
3161,2018-04-19,659.85,680.0,656.66,679.96,4420757.0,2976468492.0
3162,2018-04-20,681.0,694.0,668.23,670.26,4151168.0,2831559751.0
3163,2018-04-23,666.01,680.33,666.01,674.01,3265920.0,2196761047.0
3164,2018-04-24,676.0,693.5,675.0,689.88,4728256.0,3252280969.0
3165,2018-04-25,689.0,692.0,683.02,690.97,2525222.0,1738767067.0
3166,2018-04-26,692.0,692.28,673.0,678.23,3504790.0,2378744475.0
3167,2018-04-27,685.25,688.36,655.0,662.53,5791521.0,3866680412.0
3168,2018-05-02,660.0,668.99,645.06,667.83,7025911.0,4589885607.0
3169,2018-05-03,666.0,673.68,658.0,670.88,3632653.0,2426248236.0
3170,2018-05-04,670.98,674.83,660.57,662.87,3737584.0,2492610223.0
3171,2018-05-07,659.95,701.88,657.77,698.17,8559143.0,5858519223.0
3172,2018-05-08,698.03,712.13,698.03,708.83,6249783.0,4414037853.0
3173,2018-05-09,709.08,712.3,697.12,701.95,3233106.0,2267880036.0
3174,2018-05-10,703.5,716.0,703.5,714.19,3929380.0,2794919589.0
3175,2018-05-11,718.69,730.5,715.7,718.02,3914165.0,2826877192.0
3176,2018-05-14,724.0,743.0,724.0,742.41,5101471.0,3753818029.0
3177,2018-05-15,746.0,746.44,734.0,743.06,3805580.0,2811622722.0
3178,2018-05-16,740.0,745.66,733.28,734.52,3079520.0,2275092450.0
3179,2018-05-17,735.12,737.5,724.0,727.38,2851793.0,2077476640.0
3180,2018-05-18,723.99,741.0,721.19,739.32,2925517.0,2140724039.0
3181,2018-05-21,744.0,747.3,732.48,734.82,2905958.0,2150582003.0
3182,2018-05-22,735.22,739.84,730.02,739.57,1699896.0,1250693946.0
3183,2018-05-23,740.0,740.0,723.58,723.78,2826871.0,2061375201.0
3184,2018-05-24,720.0,728.66,713.0,715.4,3041634.0,2191695815.0
3185,2018-05-25,712.0,727.0,712.0,716.86,2651146.0,1908701139.0
3186,2018-05-28,718.0,740.66,715.12,740.4,4280523.0,3129960293.0
3187,2018-05-29,738.8,750.0,731.28,731.43,4082027.0,3029700817.0
3188,2018-05-30,727.22,737.3,720.05,725.87,3714710.0,2706486799.0
3189,2018-05-31,730.25,751.62,730.24,751.13,7185287.0,5356222572.0
3190,2018-06-01,751.13,754.98,738.76,745.11,3617763.0,2694415012.0
3191,2018-06-04,752.35,782.9,745.88,781.97,7380597.0,5697540359.0
3192,2018-06-05,786.5,794.7,777.23,788.05,5262967.0,4136578583.0
3193,2018-06-06,788.0,800.95,782.3,785.75,4896948.0,3870616725.0
3194,2018-06-07,789.98,795.55,778.9,780.97,3916778.0,3078137471.0
3195,2018-06-08,780.0,785.9,770.0,777.95,3495846.0,2712363711.0
3196,2018-06-11,776.05,786.0,768.33,775.73,3654755.0,2837404005.0
3197,2018-06-12,778.0,803.5,776.5,799.19,5528708.0,4385043270.0
3198,2018-06-13,800.0,802.62,788.88,790.33,3524437.0,2803441679.0
3199,2018-06-14,790.0,793.8,775.18,786.13,3615961.0,2830514231.0
3200,2018-06-15,773.2,778.58,769.1,773.33,3170773.0,2455441877.0
3201,2018-06-19,769.0,769.0,737.0,738.0,6019587.0,4535664030.0
3202,2018-06-20,741.0,765.0,741.0,763.59,4583802.0,3454583693.0
3203,2018-06-21,765.22,778.89,758.77,759.32,3918255.0,3013867644.0
3204,2018-06-22,754.0,767.0,750.0,766.53,2885481.0,2190055865.0
3205,2018-06-25,766.0,778.97,764.9,765.56,3293416.0,2543272262.0
3206,2018-06-26,765.31,769.88,747.0,754.8,4657798.0,3516945435.0
3207,2018-06-27,752.0,757.0,721.0,722.44,5729801.0,4194739085.0
3208,2018-06-28,714.0,719.0,697.0,710.93,5083394.0,3610842734.0
3209,2018-06-29,712.3,732.3,705.0,731.46,3292927.0,2378884218.0
3210,2018-07-02,734.52,739.33,703.0,711.55,3755811.0,2709882026.0
3211,2018-07-03,709.76,715.78,678.23,694.92,8283710.0,5743330241.0
3212,2018-07-04,692.0,700.0,688.0,690.91,3799075.0,2637494710.0
3213,2018-07-05,700.0,716.2,700.0,702.39,4712380.0,3333680083.0
3214,2018-07-06,707.0,720.93,699.26,714.12,4415661.0,3140922350.0
3215,2018-07-09,720.03,729.86,719.73,727.24,4057266.0,2944655287.0
3216,2018-07-10,729.0,731.5,713.33,725.76,2901047.0,2096683487.0
3217,2018-07-11,710.0,724.0,702.22,719.58,2427845.0,1736875980.0
3218,2018-07-12,718.0,741.17,718.0,737.54,4017004.0,2947129140.0
3219,2018-07-13,742.3,748.1,735.12,746.99,2890704.0,2152944602.0
3220,2018-07-16,752.3,764.11,751.03,754.68,3247487.0,2454501604.0
3221,2018-07-17,757.0,757.0,736.02,742.43,2780603.0,2064190615.0
3222,2018-07-18,742.43,749.69,735.0,737.44,2452171.0,1818760392.0
3223,2018-07-19,739.0,743.95,735.02,740.95,1807850.0,1337080011.0
3224,2018-07-20,741.5,743.13,728.0,741.13,3054850.0,2249792135.0
3225,2018-07-23,736.0,741.15,720.01,732.07,3596989.0,2621763717.0
3226,2018-07-24,732.68,747.3,723.0,745.4,4180860.0,3091209135.0
3227,2018-07-25,746.95,749.88,740.01,743.81,2174388.0,1618737612.0
3228,2018-07-26,748.9,748.9,734.23,735.62,2306726.0,1707662628.0
3229,2018-07-27,736.0,744.3,730.0,738.56,2091360.0,1546655260.0
3230,2018-07-30,738.9,740.66,715.0,719.21,4217166.0,3058614520.0
3231,2018-07-31,720.3,727.88,719.21,726.44,2068346.0,1499353469.0
3232,2018-08-01,731.4,732.3,714.11,714.94,2523788.0,1821933661.0
3233,2018-08-02,715.97,715.97,687.88,695.84,5500143.0,3840134516.0
3234,2018-08-03,695.0,695.0,676.2,678.99,4733699.0,3230239085.0
3235,2018-08-06,677.0,684.0,662.25,669.68,4524812.0,3039091096.0
3236,2018-08-07,672.3,687.83,662.02,686.28,3908559.0,2645263310.0
3237,2018-08-08,687.02,689.0,671.87,676.22,2968544.0,2016438669.0
3238,2018-08-09,671.0,694.5,670.12,691.88,3448575.0,2368461339.0
3239,2018-08-10,691.88,694.77,684.2,687.18,2381767.0,1643993563.0
3240,2018-08-13,683.0,683.0,666.68,679.22,3457041.0,2329262063.0
3241,2018-08-14,679.22,684.5,673.51,680.13,2169683.0,1474124248.0
3242,2018-08-15,679.8,680.0,661.0,662.8,3499709.0,2336994709.0
3243,2018-08-16,652.0,668.5,640.0,648.44,5993985.0,3908421566.0
3244,2018-08-17,657.5,657.5,630.01,634.86,4657457.0,3001465861.0
3245,2018-08-20,632.45,645.55,616.86,644.79,4885234.0,3081035729.0
3246,2018-08-21,647.0,672.3,647.0,671.49,5224902.0,3460897975.0
3247,2018-08-22,671.0,673.2,663.0,667.7,2067551.0,1381418422.0
3248,2018-08-23,671.7,678.5,665.18,670.21,2735727.0,1836880236.0
3249,2018-08-24,669.0,669.0,656.46,660.3,2609026.0,1725516320.0
3250,2018-08-27,662.0,687.3,662.0,687.3,4801692.0,3261483990.0
3251,2018-08-28,693.0,693.78,678.55,681.0,3248890.0,2222697903.0
3252,2018-08-29,682.0,688.88,679.1,685.85,2740403.0,1877474370.0
3253,2018-08-30,688.21,692.6,679.01,680.4,3378833.0,2312993223.0
3254,2018-08-31,676.25,677.0,656.5,659.19,5898093.0,3911486180.0
3255,2018-09-03,652.0,667.67,650.8,666.21,3017984.0,1992654934.0
3256,2018-09-04,666.8,676.0,661.6,675.04,2154048.0,1441658194.0
3257,2018-09-05,675.0,676.99,657.0,657.79,2898342.0,1927600143.0
3258,2018-09-06,652.0,659.26,640.0,644.0,4237058.0,2744204071.0
3259,2018-09-07,645.5,658.03,645.14,650.97,2924006.0,1903829724.0
3260,2018-09-10,652.2,653.81,640.7,644.8,2120220.0,1369296442.0
3261,2018-09-11,645.57,650.97,640.63,646.0,1949687.0,1258466309.0
3262,2018-09-12,643.0,644.87,628.01,630.0,4115737.0,2612360007.0
3263,2018-09-13,638.0,642.0,620.0,631.98,4771316.0,3004019091.0
3264,2018-09-14,633.98,649.78,628.53,642.9,4090019.0,2617626839.0
3265,2018-09-17,645.0,652.96,641.06,645.81,2911295.0,1884188491.0
3266,2018-09-18,643.0,668.0,642.22,666.7,3785868.0,2480477388.0
3267,2018-09-19,666.58,686.0,666.0,681.42,4822184.0,3277470608.0
3268,2018-09-20,685.2,686.9,677.36,678.55,2751948.0,1878075359.0
3269,2018-09-21,682.0,700.01,680.01,700.01,4261720.0,2945196257.0
3270,2018-09-25,695.0,705.77,693.26,697.02,3063991.0,2142679110.0
3271,2018-09-26,702.1,732.68,701.99,724.93,7228777.0,5200777033.0
3272,2018-09-27,727.5,728.0,715.4,724.0,4050853.0,2918965007.0
3273,2018-09-28,726.7,733.2,718.88,730.0,3508980.0,2551115844.0
3274,2018-10-08,715.41,719.0,686.15,686.15,8274502.0,5798721501.0
3275,2018-10-09,686.9,698.71,685.9,695.0,4022283.0,2785526957.0
3276,2018-10-10,697.26,698.0,669.69,670.92,6309820.0,4288785948.0
3277,2018-10-11,635.01,668.94,635.01,644.99,9158196.0,5953169079.0
3278,2018-10-12,651.0,672.68,650.58,668.0,5447256.0,3599837217.0
3279,2018-10-15,669.49,671.95,660.03,666.9,3560730.0,2372056680.0
3280,2018-10-16,665.98,679.53,662.01,667.14,2639360.0,1766613793.0
3281,2018-10-17,675.0,677.3,649.9,665.72,4307707.0,2846537063.0
3282,2018-10-18,660.0,660.0,644.97,645.94,5215607.0,3394332712.0
3283,2018-10-19,638.0,675.0,635.08,670.0,7619938.0,4973381203.0
3284,2018-10-22,675.0,702.02,675.0,693.0,7310857.0,5036971569.0
3285,2018-10-23,689.0,689.0,635.0,641.74,12311273.0,8076618589.0
3286,2018-10-24,628.11,650.0,620.0,636.99,7611282.0,4818473584.0
3287,2018-10-25,620.0,622.5,608.58,619.0,7556838.0,4657019123.0
3288,2018-10-26,619.0,625.0,607.98,610.1,5532738.0,3388947805.0
3289,2018-10-29,549.09,549.09,549.09,549.09,4907600.0,2694714084.0
3290,2018-10-30,510.0,543.0,509.02,524.0,20439667.0,10663392394.0
3291,2018-10-31,527.0,555.0,522.0,548.9,9688482.0,5239853122.0
3292,2018-11-01,555.0,585.5,551.25,563.0,9810672.0,5581027253.0
3293,2018-11-02,585.0,600.0,572.24,599.9,8915696.0,5227695093.0
3294,2018-11-05,593.0,593.0,571.77,575.8,7551708.0,4373994135.0
3295,2018-11-06,574.0,574.16,558.01,566.0,4556614.0,2572068930.0
3296,2018-11-07,569.0,574.95,562.01,566.4,3810778.0,2165679706.0
3297,2018-11-08,574.0,577.0,568.0,570.34,3376374.0,1933594956.0
3298,2018-11-09,567.22,569.0,562.0,562.0,2433682.0,1374731688.0
3299,2018-11-12,553.0,554.2,536.8,552.0,6782422.0,3709848786.0
3300,2018-11-13,546.12,570.0,543.0,570.0,6642905.0,3695850099.0
3301,2018-11-14,569.96,569.96,552.55,555.1,4176683.0,2331999884.0
3302,2018-11-15,558.8,564.8,555.5,559.7,3083340.0,1728199015.0
3303,2018-11-16,561.0,566.0,558.03,560.0,2893879.0,1625453517.0
3304,2018-11-19,560.3,572.0,559.11,569.02,3617925.0,2052509531.0
3305,2018-11-20,565.0,568.0,560.0,561.6,2694326.0,1514353125.0
3306,2018-11-21,554.0,568.9,553.68,564.7,2710730.0,1527915052.0
3307,2018-11-22,565.15,567.33,558.0,564.5,2121333.0,1193347565.0
3308,2018-11-23,564.0,567.3,556.9,556.9,2012621.0,1126652921.0
3309,2018-11-26,558.0,560.2,552.0,552.11,1912019.0,1063536979.0
3310,2018-11-27,552.0,554.99,546.5,548.1,2023382.0,1112920631.0
3311,2018-11-28,550.85,559.19,545.5,557.0,2773793.0,1535544366.0
3312,2018-11-29,566.03,569.8,549.01,551.6,4506945.0,2524752310.0
3313,2018-11-30,557.0,568.89,553.0,565.0,4901046.0,2762808219.0
3314,2018-12-03,589.0,605.0,584.77,601.2,8341468.0,4964130146.0
3315,2018-12-04,602.99,604.26,595.0,602.23,3147388.0,1888148735.0
3316,2018-12-05,597.5,616.5,595.0,610.1,4158819.0,2523641849.0
3317,2018-12-06,600.0,605.98,590.36,591.8,3775807.0,2250440655.0
3318,2018-12-07,595.6,598.86,584.7,587.0,2684167.0,1583970320.0
3319,2018-12-10,576.0,587.5,574.18,577.23,2464068.0,1427993218.0
3320,2018-12-11,577.0,586.55,577.0,582.99,1631660.0,949962155.0
3321,2018-12-12,588.79,589.2,582.8,589.0,1992154.0,1168089518.0
3322,2018-12-13,590.0,606.88,589.6,601.75,4039941.0,2427823194.0
3323,2018-12-14,598.01,599.8,592.0,592.96,2455448.0,1461585126.0
3324,2018-12-17,592.57,595.97,585.01,590.52,2489585.0,1466942952.0
3325,2018-12-18,585.88,591.54,585.0,590.94,1922218.0,1130221286.0
3326,2018-12-19,589.0,590.99,576.03,577.8,2571596.0,1501321336.0
3327,2018-12-20,576.22,581.5,568.89,574.5,2694098.0,1549600760.0
3328,2018-12-21,571.0,573.45,562.21,567.41,3064043.0,1736537277.0
3329,2018-12-24,563.5,570.91,558.0,568.0,1910986.0,1080787424.0
3330,2018-12-25,562.22,567.5,553.61,565.79,2659286.0,1490157587.0
3331,2018-12-26,563.81,568.4,558.0,560.08,1786620.0,1005617678.0
3332,2018-12-27,570.0,571.85,562.22,563.0,2949357.0,1670211285.0
3333,2018-12-28,563.3,596.4,560.0,590.01,6367837.0,3705150490.0
3334,2019-01-02,609.98,612.0,595.01,598.98,6228649.0,3754387984.0
3335,2019-01-03,599.97,601.66,585.8,590.0,3097735.0,1838179174.0
3336,2019-01-04,587.28,607.67,582.02,602.0,3768347.0,2258501484.0
3337,2019-01-07,608.0,612.0,602.22,605.49,3475013.0,2105981461.0
3338,2019-01-08,605.5,612.0,600.28,604.79,2883813.0,1750413219.0
3339,2019-01-09,609.99,626.16,609.04,616.12,4989227.0,3084214779.0
3340,2019-01-10,617.13,624.88,610.25,618.77,2904390.0,1797683134.0
3341,2019-01-11,625.0,637.0,618.75,635.88,3888421.0,2445929483.0
3342,2019-01-14,633.0,635.89,621.55,624.6,2564890.0,1606308126.0
3343,2019-01-15,627.86,661.5,625.0,659.98,5576485.0,3613919068.0
3344,2019-01-16,658.0,665.65,653.6,661.1,4208364.0,2775103930.0
3345,2019-01-17,663.0,669.7,655.8,659.25,3028476.0,2004454115.0
3346,2019-01-18,665.0,690.2,661.5,683.61,6860918.0,4647515824.0
3347,2019-01-21,690.0,698.88,681.88,686.98,4705193.0,3242615722.0
3348,2019-01-22,686.0,686.0,665.22,671.0,4212221.0,2834735031.0
3349,2019-01-23,667.22,674.5,663.13,665.66,3362481.0,2247371221.0
3350,2019-01-24,670.3,677.83,664.68,672.5,2915527.0,1960227058.0
3351,2019-01-25,675.88,684.9,669.93,679.7,2898635.0,1966232090.0
3352,2019-01-28,684.0,693.98,676.03,677.0,3610287.0,2476277972.0
3353,2019-01-29,677.5,688.0,668.0,685.0,3034259.0,2069407513.0
3354,2019-01-30,684.99,686.22,676.0,676.0,2269996.0,1545353573.0
3355,2019-01-31,680.0,689.6,677.56,689.6,3669657.0,2515374970.0
